hh_id,value,fragile_level
1164920152,"[-16.7808780670166, -4.973453521728516]",1.0
9742745155,"[30.251005172729492, -107.28711700439453]",2.0
692313934,"[33.84648132324219, -89.25931549072266]",2.0
4217920594,"[10.17287826538086, 45.37946701049805]",2.0
853193411,"[-3.031601905822754, 28.82314109802246]",1.0
9838795668,"[-7.781129837036133, 79.72005462646484]",2.0
2180904178,"[43.9434814453125, -89.35734558105469]",2.0
920248027,"[41.52751541137695, -4.323123455047607]",2.0
9527149567,"[44.02617263793945, -97.34742736816406]",2.0
5244409347,"[100.25810241699219, -13.875320434570312]",1.0
4729134005,"[45.462425231933594, -87.39813232421875]",2.0
3855945780,"[99.97007751464844, 38.69035720825195]",1.0
2372574967,"[49.122802734375, 22.777469635009766]",1.0
3622014592,"[61.236114501953125, 32.131492614746094]",1.0
2290839865,"[-24.01567268371582, 47.019927978515625]",2.0
91176319,"[-31.229150772094727, 56.7255859375]",1.0
7058666617,"[79.78099822998047, 54.424312591552734]",2.0
2351749622,"[17.40657615661621, -102.46652221679688]",1.0
3313725224,"[34.82701110839844, -101.3056411743164]",2.0
4768045646,"[30.753538131713867, -92.36074829101562]",2.0
2612153962,"[-21.41766929626465, 34.10459899902344]",2.0
3713046830,"[45.60417938232422, 48.45521926879883]",2.0
999497948,"[11.477578163146973, 98.75357055664062]",1.0
2114698000,"[-31.522075653076172, 35.21686935424805]",1.0
3553199506,"[36.29302978515625, -92.30071258544922]",1.0
2004883327,"[-9.231266021728516, -28.330238342285156]",1.0
9259720429,"[-36.27031707763672, 45.76409149169922]",1.0
2564775153,"[32.98867416381836, 48.27210998535156]",2.0
5292252611,"[31.49062728881836, -99.03519439697266]",2.0
8112203589,"[55.141395568847656, 5.426570415496826]",2.0
2593407119,"[-9.432103157043457, 10.546671867370605]",1.0
7342465862,"[45.2165641784668, -94.52178955078125]",2.0
5940906711,"[-20.665264129638672, 59.04631042480469]",1.0
906221104,"[99.37245178222656, -12.689491271972656]",1.0
432615587,"[102.03144073486328, 38.63287353515625]",2.0
1481031373,"[37.01786422729492, -91.02082824707031]",2.0
1088350775,"[-60.3797607421875, 18.193416595458984]",1.0
7852073129,"[-39.808326721191406, 74.10726928710938]",1.0
6029906111,"[-1.8786059617996216, -3.6064648628234863]",1.0
9406155013,"[93.4127426147461, 41.1451530456543]",1.0
6129318861,"[47.86452865600586, -87.56765747070312]",1.0
4445365570,"[41.56449508666992, 5.0789594650268555]",2.0
9247344914,"[9.514853477478027, 82.6889877319336]",1.0
1106935429,"[15.340493202209473, 63.856895446777344]",1.0
616694157,"[39.80990219116211, 36.15586853027344]",2.0
4960149147,"[-30.191556930541992, 82.71475219726562]",1.0
3856571689,"[34.016319274902344, -98.0134506225586]",1.0
6530913436,"[4.604828834533691, 44.469932556152344]",2.0
7599288895,"[18.85175323486328, -107.88822937011719]",2.0
5206931560,"[-14.975265502929688, 48.164512634277344]",2.0
8780074432,"[17.926103591918945, -101.8421630859375]",2.0
7454642500,"[22.28803825378418, 90.57674407958984]",2.0
2146151407,"[74.80587005615234, 14.00842571258545]",2.0
692778072,"[1.3110506534576416, 60.86137390136719]",2.0
5163095593,"[-18.236412048339844, 37.88813400268555]",1.0
5785236733,"[-23.83407974243164, 82.64181518554688]",2.0
162884031,"[44.07604217529297, -95.66703796386719]",2.0
5151956484,"[20.03491973876953, 30.87174415588379]",2.0
4074433730,"[17.374855041503906, 85.01617431640625]",1.0
3213907472,"[39.1085319519043, -82.33637237548828]",2.0
3189947604,"[-39.64567184448242, 10.267753601074219]",1.0
1327142921,"[-6.080588340759277, 25.514799118041992]",1.0
787415393,"[23.78322982788086, 92.86457824707031]",2.0
8853368423,"[84.98263549804688, 46.70450973510742]",1.0
8146784013,"[-48.95733642578125, 46.73405838012695]",2.0
2054670313,"[-3.700559377670288, 92.39022827148438]",1.0
7123911258,"[41.24340057373047, 54.041465759277344]",2.0
2919007021,"[-61.433921813964844, 51.456336975097656]",1.0
7053364928,"[45.687992095947266, 46.52574920654297]",2.0
7615955982,"[36.81092071533203, 14.10875129699707]",1.0
3862786314,"[92.43092346191406, 33.934757232666016]",1.0
7573191048,"[92.86425018310547, 37.57503890991211]",1.0
8514486083,"[-8.344265937805176, 68.52375030517578]",1.0
9713607316,"[13.00772762298584, 12.875794410705566]",1.0
8626693882,"[97.70975494384766, 43.238487243652344]",1.0
6820104395,"[-21.246795654296875, 75.44176483154297]",1.0
662983071,"[-15.640556335449219, -50.8695068359375]",2.0
1964714573,"[65.32022094726562, 54.9818229675293]",2.0
5802869878,"[70.34371185302734, 27.182170867919922]",2.0
4709257060,"[-2.1823182106018066, 3.6893832683563232]",2.0
9485832459,"[38.03556442260742, 46.053829193115234]",2.0
9073795825,"[102.0840835571289, 36.78520965576172]",2.0
9906765350,"[81.89510345458984, 52.04533386230469]",1.0
7803713372,"[68.62442016601562, 35.60073471069336]",2.0
1830464727,"[-48.08400344848633, 37.59602737426758]",2.0
2087508749,"[-10.484861373901367, 89.10527801513672]",1.0
555450012,"[-9.685065269470215, 68.67637634277344]",2.0
1370914511,"[5.530778408050537, 49.039268493652344]",2.0
1731322254,"[27.5452823638916, -107.00183868408203]",1.0
8869128280,"[-26.48332405090332, 53.801841735839844]",2.0
8606476393,"[86.97882080078125, 43.12971115112305]",1.0
8630657739,"[49.84331130981445, 24.992874145507812]",2.0
6383090987,"[27.587675094604492, 35.3948974609375]",2.0
1499773391,"[101.85550689697266, 33.658843994140625]",2.0
7387705565,"[39.98476028442383, 51.8259391784668]",2.0
6603329347,"[-58.4979248046875, 63.52811813354492]",2.0
5567850633,"[-18.213253021240234, 65.42353820800781]",1.0
6258905837,"[92.78832244873047, 44.90049743652344]",2.0
357197564,"[62.727657318115234, 38.7447509765625]",2.0
8405966825,"[-6.408458232879639, 67.79181671142578]",2.0
9058180311,"[80.17625427246094, 7.976821422576904]",1.0
6609892536,"[38.76604461669922, 47.177188873291016]",2.0
2974050405,"[-52.20105743408203, 60.892269134521484]",1.0
7113137899,"[99.6838607788086, 27.97158432006836]",3.0
5463849807,"[21.729291915893555, 38.71378707885742]",1.0
2155052582,"[17.46441650390625, -86.47893524169922]",2.0
8008420846,"[66.2374267578125, 17.97275161743164]",2.0
9565810822,"[85.09927368164062, 58.70634078979492]",1.0
861260951,"[9.624503135681152, 26.141326904296875]",2.0
8326789207,"[20.52140235900879, 72.18630981445312]",1.0
2689925680,"[17.9050350189209, -104.20225524902344]",1.0
6397710481,"[-49.45806121826172, 75.9891128540039]",1.0
9222355475,"[58.37809753417969, -37.87543487548828]",2.0
8727218604,"[-26.10732078552246, 38.84274673461914]",2.0
2228404604,"[14.84136962890625, 27.09644317626953]",2.0
4589189847,"[17.007932662963867, -103.5350112915039]",2.0
8809664428,"[92.67674255371094, 40.46394348144531]",1.0
7185855394,"[-0.9206091165542603, 12.88669204711914]",2.0
6404366339,"[24.061908721923828, 90.79090881347656]",1.0
8686380012,"[85.84211730957031, 45.455299377441406]",1.0
3507481069,"[67.18162536621094, 37.85878372192383]",2.0
3857473489,"[89.56695556640625, 48.8062629699707]",1.0
4394846332,"[11.739888191223145, 61.22889709472656]",1.0
2343431631,"[-14.459816932678223, 71.84899139404297]",1.0
6438798505,"[40.99269485473633, 4.553103446960449]",2.0
3379736618,"[1.22296941280365, 68.0912857055664]",1.0
5252362419,"[89.29386138916016, 44.907020568847656]",2.0
1045947912,"[12.96075439453125, 90.32232666015625]",2.0
2355237748,"[-2.367053508758545, 88.80083465576172]",1.0
1152893676,"[-38.13052749633789, 54.58699035644531]",1.0
6469342301,"[-26.159339904785156, 70.09200286865234]",1.0
5314813077,"[87.62178802490234, -37.73719024658203]",2.0
16568585,"[-28.628231048583984, 52.05323791503906]",1.0
6199788724,"[35.638099670410156, -90.01406860351562]",1.0
328922654,"[-7.379383563995361, 83.4446029663086]",2.0
8695836606,"[-21.74338722229004, 36.397918701171875]",2.0
6577592156,"[91.1472396850586, 38.20867919921875]",1.0
7481597878,"[81.42516326904297, 49.349098205566406]",1.0
71595760,"[62.17792510986328, 41.730812072753906]",1.0
6366122216,"[81.42215728759766, 54.454833984375]",1.0
6749797565,"[-5.88527250289917, 48.61973190307617]",2.0
6963689296,"[2.409912109375, 29.506399154663086]",1.0
4982948891,"[-24.586668014526367, 83.50782012939453]",1.0
2260336254,"[32.348114013671875, 62.20043182373047]",1.0
6873003107,"[99.37542724609375, -14.532563209533691]",1.0
2355455963,"[37.30265808105469, 76.61583709716797]",1.0
7210993210,"[8.016043663024902, 87.65591430664062]",2.0
4344403245,"[37.8001823425293, 83.119873046875]",2.0
1557177299,"[84.70225524902344, 22.526426315307617]",2.0
984477772,"[-0.8653877973556519, 41.21259689331055]",2.0
9564423150,"[56.90450668334961, -0.28658318519592285]",1.0
2512899920,"[1.3183573484420776, 78.34810638427734]",1.0
8088326943,"[98.0407485961914, 18.782007217407227]",3.0
2429848944,"[-3.697153329849243, 61.976173400878906]",1.0
733879824,"[-50.08993911743164, 68.3624496459961]",2.0
2404169898,"[-62.988189697265625, 47.50509262084961]",2.0
4111094853,"[25.028770446777344, -81.8262710571289]",2.0
8162081944,"[34.37397003173828, 30.194934844970703]",2.0
104563957,"[37.414268493652344, 59.985084533691406]",2.0
9592609944,"[-55.989479064941406, 72.38224029541016]",1.0
3569102175,"[102.98999786376953, 23.93788719177246]",2.0
5224046372,"[-0.8615913391113281, 66.661376953125]",1.0
4172557466,"[-13.176470756530762, 50.826622009277344]",2.0
7082410240,"[27.64335060119629, -105.56768798828125]",1.0
3773161979,"[29.819849014282227, 84.53456115722656]",1.0
6043573435,"[51.46139144897461, 43.4390754699707]",1.0
4747311732,"[87.24158477783203, 56.28586196899414]",1.0
6008794892,"[47.58331298828125, 39.94758605957031]",1.0
3679041633,"[23.037050247192383, 15.840222358703613]",1.0
4333524127,"[9.490426063537598, -102.29601287841797]",1.0
1894479916,"[-37.73735046386719, 34.30097579956055]",1.0
1824686947,"[88.60208892822266, 40.51784896850586]",2.0
3589843915,"[20.862499237060547, 54.61823654174805]",1.0
275423365,"[35.081764221191406, 2.637087345123291]",1.0
2900914060,"[99.9923324584961, 25.494462966918945]",2.0
1224281658,"[101.6281967163086, 18.704851150512695]",3.0
7876820428,"[34.520530700683594, 14.303263664245605]",2.0
5193770965,"[0.23340468108654022, 65.90333557128906]",1.0
557518633,"[6.994314193725586, 38.12139892578125]",2.0
2930579875,"[33.67805480957031, -88.50463104248047]",1.0
4912162641,"[43.40902328491211, 46.46574401855469]",1.0
5477450870,"[101.06907653808594, -9.789246559143066]",1.0
7326332623,"[30.872541427612305, 68.99121856689453]",2.0
7176614043,"[98.63182830810547, 36.01418685913086]",2.0
135157946,"[-1.4043470621109009, 88.74034118652344]",1.0
3372986590,"[99.21865844726562, -12.52115535736084]",1.0
834658542,"[-0.36122673749923706, 42.29691696166992]",2.0
146317228,"[24.352035522460938, 79.801513671875]",2.0
7138499323,"[44.18606948852539, -88.66378021240234]",2.0
7460050062,"[-9.44389533996582, 40.46153259277344]",1.0
5743631738,"[20.29521369934082, 42.23141860961914]",1.0
9050035371,"[-27.049789428710938, 32.15228271484375]",1.0
6702444760,"[47.14456558227539, -91.96465301513672]",2.0
5293222608,"[-2.1241798400878906, 38.92076110839844]",1.0
2261112294,"[92.85930633544922, 50.58220672607422]",1.0
2389757579,"[46.72059631347656, 7.171186923980713]",2.0
8276106009,"[97.2332534790039, 34.837337493896484]",2.0
9497555985,"[30.102895736694336, -34.800052642822266]",2.0
9570457113,"[17.7387638092041, -101.44110870361328]",1.0
492009214,"[29.605175018310547, 68.31913757324219]",2.0
7432615640,"[86.25638580322266, 45.681053161621094]",1.0
1737562370,"[7.868679523468018, -102.90235900878906]",2.0
9389738589,"[27.20006561279297, 72.33348083496094]",2.0
582965194,"[68.09976959228516, 46.4714241027832]",2.0
3264542751,"[29.18717384338379, 39.81598663330078]",2.0
5581001332,"[95.4562759399414, 28.331130981445312]",1.0
6061701033,"[-29.376686096191406, 27.336400985717773]",1.0
57332240,"[97.83128356933594, 44.92580795288086]",1.0
2784329759,"[83.75529479980469, 47.37732696533203]",1.0
6217290911,"[27.3052978515625, -94.376953125]",2.0
6979420784,"[79.4979476928711, 17.391590118408203]",2.0
812823820,"[18.675373077392578, 78.91978454589844]",1.0
5908810792,"[5.177864074707031, 91.53596496582031]",1.0
6640100919,"[62.96864318847656, 51.659759521484375]",2.0
219113683,"[52.405670166015625, 7.181465148925781]",1.0
8153338167,"[14.852019309997559, -90.91802978515625]",2.0
8025726947,"[-24.807435989379883, 41.5552978515625]",2.0
7916648534,"[91.88013458251953, 52.30741882324219]",1.0
6668526757,"[0.886153519153595, 35.11210250854492]",2.0
7944441109,"[59.198890686035156, 12.076184272766113]",2.0
8247013870,"[89.69841003417969, 16.293678283691406]",3.0
5983446429,"[16.688331604003906, 36.43679428100586]",1.0
6288891547,"[36.73876953125, 53.2838249206543]",2.0
382456613,"[-20.75751304626465, 28.493379592895508]",2.0
2273582274,"[101.05321502685547, 27.89312744140625]",2.0
6519544453,"[16.62274742126465, 48.03312683105469]",1.0
4849738034,"[-44.32530212402344, 61.83636474609375]",1.0
407235259,"[18.73018455505371, 85.4122085571289]",1.0
3340210753,"[46.41008377075195, 66.60845184326172]",1.0
7805952640,"[24.355365753173828, -85.47076416015625]",1.0
3135712857,"[16.4527587890625, 94.61625671386719]",1.0
4915221968,"[-30.352506637573242, 48.39756393432617]",1.0
4229076185,"[-21.50106430053711, 63.077049255371094]",1.0
1626907578,"[22.47351837158203, 42.6873664855957]",2.0
4694086557,"[25.686540603637695, -10.041563034057617]",2.0
1995937836,"[11.128836631774902, 46.581153869628906]",2.0
8291831108,"[32.59577941894531, 50.67985916137695]",1.0
5664549245,"[-33.0208625793457, 41.9433479309082]",2.0
8194872223,"[102.43521881103516, -11.322954177856445]",1.0
5650713929,"[91.26160430908203, 37.50501251220703]",2.0
8761798413,"[12.194056510925293, 60.095638275146484]",1.0
316783283,"[25.835155487060547, -104.1914291381836]",1.0
3376292022,"[-1.2142672538757324, 90.05496215820312]",2.0
9261494775,"[67.21055603027344, 27.0723876953125]",2.0
8895781468,"[-12.017809867858887, 88.44925689697266]",2.0
7686413922,"[-50.827754974365234, 17.544370651245117]",2.0
3923766239,"[87.89200592041016, 50.294769287109375]",1.0
7672182589,"[21.480998992919922, 61.326229095458984]",2.0
3088684080,"[-51.961631774902344, 16.094268798828125]",1.0
4864246809,"[-6.346563816070557, 60.275516510009766]",1.0
6672671088,"[-3.464036226272583, -97.13355255126953]",
4294948076,"[-61.87031555175781, 63.294551849365234]",1.0
3801500301,"[67.06546783447266, 52.14226531982422]",3.0
9059256733,"[18.568382263183594, 59.846336364746094]",1.0
9022295333,"[-2.0174572467803955, 82.5571060180664]",1.0
9315784391,"[46.15409469604492, 50.971858978271484]",1.0
7629253601,"[97.21737670898438, 31.507108688354492]",2.0
3906511419,"[94.5904769897461, 45.59149169921875]",2.0
870918730,"[36.7046012878418, 30.427417755126953]",2.0
7224075240,"[12.437457084655762, -86.48196411132812]",2.0
4056935175,"[36.1735954284668, 72.81929016113281]",1.0
774232680,"[-50.24748992919922, 30.335723876953125]",2.0
4528268028,"[-12.059191703796387, 9.422712326049805]",2.0
736664741,"[34.91179275512695, -79.8137435913086]",2.0
7982807472,"[51.69390869140625, 26.95322608947754]",2.0
633662461,"[20.545940399169922, -100.67542266845703]",1.0
7915382160,"[62.160213470458984, 12.690210342407227]",1.0
815657619,"[4.78414249420166, 67.135986328125]",1.0
8725580974,"[21.219772338867188, -97.43768310546875]",1.0
9957388876,"[-8.318572044372559, 69.89955139160156]",1.0
3434356281,"[6.510365009307861, 86.51255798339844]",2.0
3959161776,"[100.84911346435547, -4.89092493057251]",2.0
8628555747,"[34.147613525390625, 53.89436721801758]",1.0
1588926029,"[-17.0593204498291, 86.71171569824219]",1.0
4889889729,"[-28.692060470581055, 46.8429069519043]",1.0
4907037290,"[11.290675163269043, 11.780291557312012]",1.0
8979832047,"[-31.783937454223633, 86.01805114746094]",1.0
8811677006,"[-75.25668334960938, 41.790260314941406]",
3217738793,"[25.343448638916016, -85.07400512695312]",2.0
6984288137,"[84.72408294677734, 11.763336181640625]",2.0
3850548072,"[92.39695739746094, 51.55922317504883]",1.0
4604151126,"[14.078907012939453, 74.62577056884766]",2.0
57218946,"[40.881072998046875, 37.57262420654297]",2.0
3386230287,"[11.274642944335938, 26.027292251586914]",1.0
8758390820,"[-0.4176291823387146, 59.745025634765625]",1.0
6354926371,"[-12.984402656555176, 91.56230926513672]",2.0
2792548409,"[18.592872619628906, 50.53849411010742]",1.0
6331036848,"[81.47071838378906, 56.699134826660156]",1.0
8233277637,"[4.00295877456665, 80.14923095703125]",2.0
2758954766,"[44.46339797973633, -90.53669738769531]",2.0
5684005538,"[31.18205451965332, -104.76969146728516]",1.0
2388542865,"[2.191894769668579, 89.20684051513672]",1.0
1261334454,"[-0.7073122262954712, 47.276641845703125]",2.0
5936742890,"[5.0804243087768555, -89.10762023925781]",2.0
9995429748,"[34.05857467651367, 64.78398132324219]",1.0
3910939378,"[35.37070846557617, 65.92345428466797]",2.0
1823908466,"[93.033935546875, 54.90782928466797]",1.0
7657735430,"[-54.76495361328125, 46.81595993041992]",1.0
9136426234,"[25.313241958618164, 47.143768310546875]",1.0
8655226320,"[18.636150360107422, -108.28472900390625]",1.0
4015623582,"[27.87888526916504, -94.70004272460938]",2.0
4394907435,"[3.211637496948242, -98.78815460205078]",1.0
558047371,"[53.21903610229492, 61.06864547729492]",2.0
3285360238,"[-42.66496276855469, 38.50633239746094]",1.0
6905572809,"[-2.3430261611938477, 21.589611053466797]",2.0
8777294632,"[50.09795379638672, 42.139835357666016]",2.0
5402634046,"[1.0770595073699951, 61.72603225708008]",1.0
2752411800,"[13.34182357788086, 91.8702392578125]",1.0
7146726784,"[17.234729766845703, 36.74537658691406]",1.0
469628216,"[62.473045349121094, 32.67129898071289]",2.0
6338103375,"[31.42292594909668, -106.18514251708984]",1.0
5031035247,"[40.348838806152344, 67.44854736328125]",2.0
3667200936,"[10.961562156677246, 30.488805770874023]",1.0
9521650510,"[-8.236591339111328, 60.88392639160156]",1.0
